spk	filename	cm-score	asv-score	sasv-score
SPK_00390613_028	UTT_00929591	22.778430938720703	6.354228973388672	8.188913345336914
SPK_00044224_325	UTT_00200790	30.593366622924805	-2.5495355129241943	-0.714850902557373
SPK_00615476_103	UTT_00089945	26.305967330932617	-0.9707549810409546	0.8639296293258667
SPK_00404767_021	UTT_00183473	30.80899429321289	6.933809280395508	8.76849365234375
SPK_00058708_016	UTT_00377298	31.97596549987793	-1.4320390224456787	0.4026455879211426
SPK_00248184_000	UTT_00440240	-10.170330047607422	7.035242080688477	-9.996376991271973
SPK_00836425_105	UTT_00058550	-12.663087844848633	10.205202102661133	-12.489134788513184
SPK_00058708_069	UTT_00576991	31.166105270385742	-4.016714572906494	-2.182029962539673
SPK_00910559_024	UTT_00293404	-7.578882694244385	5.068587303161621	-7.4049296379089355
SPK_00878318_000	UTT_00546610	-7.404158115386963	-3.007098913192749	-7.232541561126709
SPK_00108962_000	UTT_00469403	-8.21609115600586	1.6483932733535767	-8.042147636413574
SPK_00606221_125	UTT_00477772	-7.250467777252197	-0.855186402797699	-7.076831340789795
SPK_00777417_000	UTT_00678316	10.960554122924805	-1.7584095001220703	0.07625937461853027
SPK_00163002_074	UTT_00555157	33.406681060791016	-3.7181203365325928	-1.8834357261657715
SPK_00608505_037	UTT_00752707	31.970741271972656	1.0276437997817993	2.86232852935791
SPK_00390613_118	UTT_00552244	-10.364450454711914	-0.021404221653938293	-10.190503120422363
SPK_00556034_000	UTT_00175638	-4.024384021759033	7.961033821105957	-3.8504319190979004
SPK_00156292_027	UTT_00930863	33.30631637573242	4.029458999633789	5.864143371582031
SPK_00044224_185	UTT_00639714	31.259071350097656	-3.1038196086883545	-1.2691349983215332
SPK_00243280_124	UTT_00013581	31.946828842163086	-1.4865994453430176	0.3480851650238037
SPK_00054622_000	UTT_00492373	-9.434768676757812	14.254328727722168	-9.260815620422363
SPK_00198044_000	UTT_00121992	26.736482620239258	13.748900413513184	15.583572387695312
SPK_00348300_000	UTT_00928695	-6.066400051116943	5.9341139793396	-5.892447471618652
SPK_00377384_008	UTT_00633466	25.481470108032227	4.370213508605957	6.204897880554199
SPK_00163002_122	UTT_00958215	-7.506626605987549	-3.1700360774993896	-7.335155487060547
SPK_00615476_085	UTT_00373664	-6.730769634246826	3.5969440937042236	-6.556822299957275
SPK_00121556_301	UTT_00624948	30.367280960083008	-4.7929606437683105	-2.9582760334014893
SPK_00212885_000	UTT_00172531	-5.447330474853516	-8.895160675048828	-7.215293884277344
SPK_00818557_068	UTT_00113879	9.476526260375977	1.987162709236145	3.8189096450805664
SPK_00092370_084	UTT_00843075	-8.065366744995117	-1.4310470819473267	-7.891663551330566
SPK_00377384_122	UTT_00216013	-7.595540523529053	0.09292502701282501	-7.421673774719238
SPK_00377384_084	UTT_00986476	-11.183740615844727	-2.8776419162750244	-11.009834289550781
SPK_00608505_104	UTT_00194636	-8.156183242797852	4.49694299697876	-7.9822306632995605
SPK_00966980_000	UTT_00784966	-3.6741104125976562	12.259649276733398	-3.500157117843628
SPK_00079046_162	UTT_00174119	30.739303588867188	-9.185074806213379	-7.350390434265137
SPK_00095560_000	UTT_00858487	-7.422961711883545	0.5715681314468384	-7.249072074890137
SPK_00371609_071	UTT_00919293	29.26289176940918	-1.6239925622940063	0.21069204807281494
SPK_00615476_009	UTT_00426691	31.85189437866211	-9.80904769897461	-7.974363327026367
SPK_00615476_029	UTT_00243691	28.405515670776367	-7.161378860473633	-5.326694488525391
SPK_00870889_140	UTT_00426963	-11.414957046508789	6.655551433563232	-11.24100399017334
SPK_00611202_000	UTT_00066289	-4.062815189361572	11.856400489807129	-3.888861894607544
SPK_00361027_180	UTT_00503448	26.151399612426758	-7.0324177742004395	-5.197732925415039
SPK_00079046_107	UTT_00371741	-10.102361679077148	8.507877349853516	-9.9284086227417
SPK_00806908_000	UTT_00061031	20.05016326904297	-0.4511910676956177	1.3834935426712036
SPK_00943815_000	UTT_00649115	-6.739556312561035	8.834495544433594	-6.565603256225586
SPK_00344197_002	UTT_00240384	30.77259635925293	1.0410358905792236	2.875720500946045
SPK_00615476_120	UTT_00870846	28.608720779418945	-0.6600092649459839	1.1746753454208374
SPK_00089468_000	UTT_00907531	-5.5254998207092285	5.088923454284668	-5.351551055908203
SPK_00615476_116	UTT_00602886	31.830318450927734	-8.02045726776123	-6.185772895812988
SPK_00776727_004	UTT_00832524	-13.129003524780273	2.1173648834228516	-12.955050468444824
SPK_00875826_000	UTT_00622442	-0.851703405380249	1.0286365747451782	-0.7063203454017639
SPK_00187498_000	UTT_00420442	-0.5768907070159912	7.521573543548584	-0.402995228767395
SPK_00756259_000	UTT_00843195	-3.6704325675964355	-3.3533096313476562	-3.626073122024536
SPK_00615744_000	UTT_00502495	-5.018064498901367	9.414572715759277	-4.844111442565918
SPK_00509560_082	UTT_00313616	29.67754554748535	-1.789657711982727	0.04502689838409424
SPK_00377384_059	UTT_00191846	-8.199773788452148	1.8197616338729858	-8.025829315185547
SPK_00591594_000	UTT_00672627	-10.334236145019531	1.217861533164978	-10.160284996032715
SPK_00795484_013	UTT_00102171	16.3004207611084	-1.36061429977417	0.4740701913833618
SPK_00372098_130	UTT_00033396	-11.203420639038086	-3.404397964477539	-11.029545783996582
SPK_00079046_059	UTT_00840777	30.388904571533203	-3.980506420135498	-2.1458218097686768
SPK_00204793_000	UTT_00897043	-7.8223557472229	10.281091690063477	-7.648402214050293
SPK_00044224_203	UTT_00017427	8.229990005493164	-3.035619020462036	-1.201001763343811
SPK_00934911_000	UTT_00111308	-4.819948673248291	9.379355430603027	-4.645995140075684
SPK_00371609_026	UTT_00812546	31.543094635009766	11.322450637817383	13.157135009765625
SPK_00615476_168	UTT_00223373	13.515022277832031	-3.4465582370758057	-1.6118738651275635
SPK_00808730_000	UTT_00749647	3.9270145893096924	13.811647415161133	4.100958347320557
SPK_00444749_010	UTT_00430745	33.91746139526367	5.56955099105835	7.40423583984375
SPK_00584620_057	UTT_00909668	32.78840255737305	-5.0786590576171875	-3.243974447250366
SPK_00127232_122	UTT_00932623	32.169979095458984	5.76472806930542	7.59941291809082
SPK_00517560_000	UTT_00958729	8.620429992675781	-2.9592344760894775	-1.1245990991592407
SPK_00177765_148	UTT_00374892	30.9840087890625	1.420479655265808	3.25516414642334
SPK_00315443_000	UTT_00232725	28.146316528320312	-6.990505695343018	-5.155820846557617
SPK_00785539_000	UTT_00769487	18.444122314453125	-2.9468348026275635	-1.1121501922607422
SPK_00260034_005	UTT_00965758	-10.37413215637207	2.5731921195983887	-10.200179100036621
SPK_00925455_168	UTT_00505090	28.53009605407715	2.1801092624664307	4.014793872833252
SPK_00591733_000	UTT_00597738	22.918827056884766	-4.097067356109619	-2.262382745742798
SPK_00615476_015	UTT_00490684	28.675670623779297	-6.953305244445801	-5.118620872497559
SPK_00390613_099	UTT_00831575	29.651689529418945	-6.230379581451416	-4.395694732666016
SPK_00939469_000	UTT_00285479	20.25200653076172	-3.529391050338745	-1.6947064399719238
SPK_00121556_224	UTT_00952605	30.156082153320312	-3.2335245609283447	-1.3988399505615234
SPK_00371609_057	UTT_00569056	30.14027214050293	-11.657157897949219	-9.822473526000977
SPK_00371609_063	UTT_00992167	-7.752559185028076	-2.7866249084472656	-7.579929351806641
SPK_00818557_058	UTT_00499754	-8.024898529052734	3.3588619232177734	-7.850947380065918
SPK_00163002_151	UTT_00402849	-8.641778945922852	2.09678053855896	-8.467829704284668
SPK_00371609_031	UTT_00454163	31.589624404907227	-1.7179851531982422	0.1166994571685791
SPK_00226579_000	UTT_00869477	-6.747185230255127	6.375308036804199	-6.573232173919678
SPK_00044224_094	UTT_00229119	28.50360679626465	-4.336637496948242	-2.501952886581421
SPK_00102480_000	UTT_00011384	7.390002250671387	10.485940933227539	7.555397987365723
SPK_00584620_034	UTT_00377917	-9.3895263671875	-7.304972171783447	-9.238926887512207
SPK_00240299_000	UTT_00169884	24.425813674926758	-2.4818308353424072	-0.6471462249755859
SPK_00081218_000	UTT_00167400	23.243122100830078	12.163675308227539	13.998278617858887
SPK_00776727_070	UTT_00711125	-8.982370376586914	4.956986427307129	-8.808417320251465
SPK_00058708_045	UTT_00809826	-8.932342529296875	1.7478415966033936	-8.758394241333008
SPK_00606221_028	UTT_00515390	-8.189725875854492	2.972227096557617	-8.015775680541992
SPK_00667023_201	UTT_00541734	29.25507354736328	-9.45142936706543	-7.6167449951171875
SPK_00118970_000	UTT_00964782	-0.8901619911193848	-0.29495006799697876	-0.8158501386642456
SPK_00693080_000	UTT_00974338	-2.1163461208343506	10.921433448791504	-1.942393183708191
SPK_00615476_078	UTT_00286179	30.649066925048828	-7.598606586456299	-5.763921737670898
SPK_00377384_005	UTT_00339546	-10.933839797973633	3.5322158336639404	-10.759886741638184
SPK_00058708_039	UTT_00249449	31.4407958984375	-3.36942982673645	-1.534745216369629
SPK_00509560_152	UTT_00673974	31.23668098449707	-1.7594014406204224	0.07528316974639893
SPK_00171888_148	UTT_00401234	34.64921569824219	-2.313685417175293	-0.4790008068084717
SPK_00795484_076	UTT_00873437	28.194053649902344	-6.466973781585693	-4.632288932800293
SPK_00260034_003	UTT_00162578	29.28828239440918	-10.092266082763672	-8.25758171081543
SPK_00615476_061	UTT_00505842	-7.95034646987915	1.3329347372055054	-7.7764105796813965
SPK_00163002_111	UTT_00213271	30.0461368560791	-0.8844508528709412	0.9502337574958801
SPK_00429482_074	UTT_00328890	31.266281127929688	-10.802294731140137	-8.967610359191895
SPK_00606221_050	UTT_00191223	-6.124124050140381	3.5312230587005615	-5.9501824378967285
SPK_00615476_001	UTT_00670994	31.12053871154785	-3.1392836570739746	-1.3045990467071533
SPK_00372098_157	UTT_00252322	21.723432540893555	-4.31282901763916	-2.478144407272339
SPK_00079046_117	UTT_00116294	24.902578353881836	-5.9905619621276855	-4.155877113342285
SPK_00404767_053	UTT_00296345	33.014488220214844	-9.699678421020508	-7.864994049072266
SPK_00934911_000	UTT_00855778	23.5831356048584	-0.5183997750282288	1.3162848949432373
SPK_00983383_000	UTT_00343779	-4.699079513549805	8.549293518066406	-4.525126934051514
SPK_00429482_194	UTT_00661823	27.534992218017578	-5.66493558883667	-3.8302509784698486
SPK_00022897_000	UTT_00600890	-4.860507011413574	7.347724437713623	-4.686554908752441
SPK_00640041_000	UTT_00742977	-5.65715217590332	13.806685447692871	-5.483199119567871
SPK_00404767_253	UTT_00709948	27.48635482788086	-7.235779762268066	-5.401095390319824
SPK_00058708_070	UTT_00256003	31.68475341796875	-7.020514011383057	-5.185829162597656
SPK_00092370_005	UTT_00413614	-6.739638805389404	3.0327396392822266	-6.5656962394714355
SPK_00390613_120	UTT_00133431	30.377620697021484	-1.0245721340179443	0.810112476348877
SPK_00541287_000	UTT_00949991	20.237520217895508	13.048544883728027	14.879263877868652
SPK_00925455_369	UTT_00754809	-8.328630447387695	-1.4288148880004883	-8.154869079589844
SPK_00091769_000	UTT_00718226	-4.083481788635254	-2.0175716876983643	-3.933316946029663
SPK_00615744_000	UTT_00197739	7.453679084777832	-2.6685760021209717	-0.8341028690338135
SPK_00283542_076	UTT_00780327	-7.743419170379639	1.6084637641906738	-7.56948184967041
SPK_00836425_064	UTT_00784146	21.70757484436035	0.97283536195755	2.8075199127197266
SPK_00377384_102	UTT_00768805	-10.15153694152832	1.9546750783920288	-9.977584838867188
SPK_00092370_051	UTT_00935462	-11.332464218139648	4.373933792114258	-11.1585111618042
SPK_00836425_044	UTT_00878913	-11.242364883422852	-2.125947952270508	-11.068432807922363
SPK_00818557_018	UTT_00576991	31.166105270385742	-2.5996320247650146	-0.7649474143981934
SPK_00121556_328	UTT_00684218	33.089168548583984	-1.3526784181594849	0.4820061922073364
SPK_00429482_010	UTT_00635585	31.66853141784668	6.349516868591309	8.18420124053955
SPK_00862988_000	UTT_00797896	11.458919525146484	12.429036140441895	11.56333065032959
SPK_00556803_000	UTT_00010804	-6.309624195098877	2.8179702758789062	-6.135691165924072
SPK_00058708_078	UTT_00492210	31.995216369628906	-8.400397300720215	-6.565712928771973
SPK_00817571_000	UTT_00119573	-0.6451966762542725	-1.873730182647705	-0.9714615345001221
SPK_00260034_008	UTT_00200513	23.960145950317383	-2.5626792907714844	-0.7279946804046631
SPK_00177765_026	UTT_00678625	29.41103744506836	-8.181658744812012	-6.3469743728637695
SPK_00711920_000	UTT_00181309	-0.5939328670501709	10.631269454956055	-0.41998207569122314
SPK_00501931_000	UTT_00701375	-0.7800320386886597	-5.027074337005615	-3.264986991882324
SPK_00163002_006	UTT_00239130	31.183696746826172	-6.836000442504883	-5.001316070556641
SPK_00234337_000	UTT_00302956	24.57295036315918	-10.373003959655762	-8.53831958770752
SPK_00615476_158	UTT_00068016	-7.8588480949401855	5.594846725463867	-7.684894561767578
SPK_00347249_000	UTT_00718874	-0.5708571672439575	-7.43294095993042	-5.603750228881836
SPK_00979135_000	UTT_00845545	-10.188915252685547	4.126675605773926	-10.014962196350098
SPK_00863201_000	UTT_00407719	9.053800582885742	11.194976806640625	9.205671310424805
SPK_00283542_021	UTT_00650467	30.2277889251709	-2.631376266479492	-0.7966916561126709
SPK_00079046_177	UTT_00886539	29.51848793029785	8.05130672454834	9.885991096496582
SPK_00527013_000	UTT_00602559	-7.891847133636475	5.9388251304626465	-7.717893600463867
SPK_00608505_047	UTT_00742939	31.330026626586914	5.256076335906982	7.090761184692383
SPK_00942655_000	UTT_00168851	-3.5123066902160645	6.209643840789795	-3.338364839553833
SPK_00377384_033	UTT_00277156	-6.75111198425293	-0.9107387661933899	-6.57771110534668
SPK_00795484_000	UTT_00293014	30.745161056518555	-2.779433250427246	-0.9447486400604248
SPK_00110681_000	UTT_00012680	-7.370129108428955	-7.943576812744141	-7.486701965332031
SPK_00283542_093	UTT_00804645	-8.524578094482422	0.49890410900115967	-8.350647926330566
SPK_00429482_209	UTT_00050771	29.64453125	-5.8878889083862305	-4.053204536437988
SPK_00608505_040	UTT_00498878	27.666797637939453	0.6291052103042603	2.463789939880371
SPK_00177765_016	UTT_00370789	29.3199520111084	-4.106491565704346	-2.2718069553375244
SPK_00818557_093	UTT_00054470	29.1945743560791	-8.50827693939209	-6.673592567443848
SPK_00429482_208	UTT_00914515	4.063645839691162	-1.3015899658203125	0.5087802410125732
SPK_00283542_033	UTT_00683144	12.236076354980469	1.1174204349517822	2.9520270824432373
SPK_00301475_000	UTT_00289185	-6.685814380645752	-9.20739459991455	-7.725338935852051
SPK_00667023_306	UTT_00342875	-7.909801959991455	-6.568406105041504	-7.784335136413574
SPK_00127232_049	UTT_00635673	26.461278915405273	2.856410026550293	4.691094398498535
SPK_00361027_113	UTT_00655124	31.9814510345459	-11.56837272644043	-9.733688354492188
SPK_00390613_023	UTT_00992295	30.259536743164062	-7.064658164978027	-5.229973793029785
SPK_00372098_012	UTT_00440670	26.349796295166016	-2.3923020362854004	-0.5576174259185791
SPK_00945681_049	UTT_00539822	30.00918197631836	10.040528297424316	11.875212669372559
SPK_00795484_105	UTT_00193391	-7.407594203948975	-0.39663106203079224	-7.233811855316162
SPK_00092370_073	UTT_00564231	31.221181869506836	-3.3664536476135254	-1.531769037246704
SPK_00693047_000	UTT_00933430	-7.484449863433838	1.3140863180160522	-7.310524940490723
SPK_00121556_241	UTT_00924265	30.4788875579834	-0.528071939945221	1.3066127300262451
SPK_00283542_081	UTT_00314161	28.13303565979004	-8.295491218566895	-6.460806846618652
SPK_00121556_204	UTT_00837574	31.76387596130371	-5.017402648925781	-3.18271803855896
SPK_00667023_323	UTT_00734806	32.32826614379883	-7.389044761657715	-5.554360389709473
SPK_00495551_000	UTT_00311070	19.032970428466797	-0.809305727481842	1.025378942489624
SPK_00260034_004	UTT_00643466	29.68350601196289	-1.3464783430099487	0.48820626735687256
SPK_00860865_000	UTT_00667929	2.6161627769470215	13.582741737365723	2.7901127338409424
SPK_00372098_095	UTT_00392482	21.296222686767578	-1.3725186586380005	0.4621659517288208
SPK_00435547_000	UTT_00167551	-2.0407512187957764	1.9995638132095337	-1.8701348304748535
SPK_00365528_000	UTT_00200322	0.20087051391601562	12.869983673095703	0.3748232126235962
SPK_00232111_000	UTT_00180775	-6.9657392501831055	-5.393125534057617	-6.830454349517822
SPK_00910559_018	UTT_00733638	30.399263381958008	6.678615570068359	8.513299942016602
SPK_00344197_039	UTT_00811291	33.53020095825195	-6.974137783050537	-5.139452934265137
SPK_00260034_000	UTT_00174676	27.9176025390625	-5.687503337860107	-3.852818727493286
SPK_00429482_050	UTT_00659803	30.09164810180664	-5.141403675079346	-3.3067190647125244
SPK_00177765_189	UTT_00655124	31.9814510345459	-9.204419136047363	-7.369734764099121
SPK_00121556_383	UTT_00197054	32.54986572265625	-2.593679428100586	-0.7589948177337646
SPK_00795484_020	UTT_00115252	15.463157653808594	-0.501783549785614	1.3329004049301147
SPK_00344197_020	UTT_00016843	29.92742919921875	-3.698280096054077	-1.8635954856872559
SPK_00044224_094	UTT_00218204	32.006404876708984	8.318155288696289	10.152839660644531
SPK_00770773_000	UTT_00533376	-7.078249454498291	11.274835586547852	-6.904295921325684
SPK_00058708_046	UTT_00865548	-7.939054012298584	4.16610860824585	-7.765101432800293
SPK_00583127_000	UTT_00322232	-4.303041934967041	0.4282233715057373	-4.130762100219727
SPK_00325966_000	UTT_00144099	20.2842960357666	12.952816009521484	14.784061431884766
SPK_00328578_150	UTT_00056224	16.870834350585938	3.9753949642181396	5.810066223144531
SPK_00260034_005	UTT_00892065	30.64303970336914	-4.223796367645264	-2.3891117572784424
SPK_00102480_000	UTT_00570806	-8.490242004394531	1.2223259210586548	-8.316300392150879
SPK_00429482_010	UTT_00214036	24.655216217041016	-3.2469167709350586	-1.4122321605682373
SPK_00344197_066	UTT_00787976	21.3468017578125	8.97585678100586	10.810519218444824
SPK_00372098_118	UTT_00609478	26.577056884765625	-5.717016220092773	-3.882331609725952
SPK_00691251_000	UTT_00691119	-4.897309303283691	3.8037774562835693	-4.723387718200684
SPK_00390613_135	UTT_00044351	-7.087490081787109	-0.583375871181488	-6.913821220397949
SPK_00243280_103	UTT_00964282	29.003005981445312	-5.599958896636963	-3.7652742862701416
SPK_00925455_737	UTT_00833695	24.876239776611328	-11.099650382995605	-9.264966011047363
SPK_00243280_052	UTT_00789347	35.1352653503418	0.21345342695713043	2.04813814163208
SPK_00283542_083	UTT_00200790	30.593366622924805	-4.96234655380249	-3.127661943435669
SPK_00044224_146	UTT_00489132	30.613300323486328	3.9141385555267334	5.748823165893555
SPK_00404767_046	UTT_00974918	-8.412199020385742	7.346732139587402	-8.238245964050293
SPK_00371609_064	UTT_00337345	23.214981079101562	-4.015474796295166	-2.1807901859283447
SPK_00371609_020	UTT_00345252	-8.971017837524414	-5.705855846405029	-8.80429458618164
SPK_00667023_330	UTT_00302518	31.713184356689453	-5.519854545593262	-3.6851699352264404
SPK_00615476_143	UTT_00279904	27.861080169677734	-4.677887916564941	-2.84320330619812
SPK_00328578_127	UTT_00193554	32.78449630737305	-1.8600900173187256	-0.025405406951904297
SPK_00451134_000	UTT_00815178	13.931526184082031	2.3162624835968018	4.150899410247803
SPK_00283542_102	UTT_00168724	-11.971214294433594	-2.2596213817596436	-11.797272682189941
SPK_00377384_048	UTT_00993113	-11.326330184936523	-0.4241592586040497	-11.15238094329834
SPK_00044224_433	UTT_00786035	24.863637924194336	-13.373331069946289	-11.538646697998047
SPK_00910559_054	UTT_00302704	-7.066501140594482	-1.1128604412078857	-6.893040657043457
SPK_00361027_030	UTT_00009108	30.601648330688477	5.239212512969971	7.073897361755371
SPK_00044224_214	UTT_00350338	33.98423767089844	-4.455926418304443	-2.621241807937622
SPK_00790744_000	UTT_00683820	-2.6702091693878174	8.074122428894043	-2.496259927749634
SPK_00092370_103	UTT_00329956	31.675735473632812	3.1785645484924316	5.013249397277832
SPK_00608505_085	UTT_00662403	-6.748716354370117	6.981673717498779	-6.574763298034668
SPK_00818557_081	UTT_00541641	29.6339111328125	-5.533742904663086	-3.6990582942962646
SPK_00361027_088	UTT_00769702	25.62944221496582	-8.140490531921387	-6.3058061599731445
SPK_00429482_183	UTT_00269962	31.967512130737305	-7.678959369659424	-5.844274520874023
SPK_00429482_136	UTT_00236260	29.844890594482422	-5.414701461791992	-3.580016851425171
SPK_00171888_012	UTT_00614578	20.389463424682617	-4.755512714385986	-2.920828104019165
SPK_00243280_172	UTT_00994301	27.69976234436035	4.831000804901123	6.665685653686523
SPK_00723590_000	UTT_00821545	-2.769658088684082	2.031803607940674	-2.5972650051116943
SPK_00836425_048	UTT_00777115	-8.768156051635742	-2.2065486907958984	-8.59447193145752
SPK_00404767_139	UTT_00590894	32.720420837402344	-5.323933124542236	-3.489248514175415
SPK_00361027_145	UTT_00509917	30.770648956298828	-1.7008730173110962	0.1338115930557251
SPK_00283542_087	UTT_00840655	31.597496032714844	0.4282233715057373	2.2629079818725586
SPK_00347249_000	UTT_00642602	0.24654382467269897	-10.744261741638184	-8.909666061401367
SPK_00163002_031	UTT_00866270	32.09675216674805	-5.360389709472656	-3.525705099105835
SPK_00243280_141	UTT_00937992	28.026479721069336	0.5941365361213684	2.428821086883545
SPK_00260034_006	UTT_00629465	28.418981552124023	-4.817017078399658	-2.982332468032837
SPK_00823445_000	UTT_00270774	16.022401809692383	-5.853664875030518	-4.018980026245117
SPK_00818557_001	UTT_00812746	33.28474807739258	-4.658047676086426	-2.8233630657196045
SPK_00187498_000	UTT_00807526	-8.329792022705078	-0.937027096748352	-8.155956268310547
SPK_00092370_171	UTT_00836932	30.417688369750977	-5.520350456237793	-3.6856658458709717
SPK_00079046_237	UTT_00403624	27.461483001708984	-3.3962137699127197	-1.5615291595458984
SPK_00057429_000	UTT_00240312	3.2616446018218994	1.7493293285369873	2.8139078617095947
SPK_00870889_043	UTT_00365590	28.469987869262695	8.243755340576172	10.078439712524414
SPK_00177765_040	UTT_00781075	-7.879580020904541	4.057235240936279	-7.70562744140625
SPK_00344197_005	UTT_00924265	30.4788875579834	-1.9215946197509766	-0.08691000938415527
SPK_00806908_000	UTT_00648764	9.250757217407227	14.14024829864502	9.4232816696167
SPK_00983383_000	UTT_00479090	-7.9399237632751465	9.411099433898926	-7.765970230102539
SPK_00429482_011	UTT_00823969	31.375164031982422	-2.6541919708251953	-0.819507360458374
SPK_00079046_189	UTT_00732382	32.343292236328125	-7.6427507400512695	-5.808066368103027
SPK_00044224_177	UTT_00136605	-8.813459396362305	-5.075682640075684	-8.64401912689209
SPK_00228084_000	UTT_00292866	7.098684787750244	11.457364082336426	7.270210266113281
SPK_00044224_178	UTT_00297393	29.621137619018555	-3.487478494644165	-1.6527938842773438
SPK_00795484_006	UTT_00616375	23.797893524169922	-5.053858757019043	-3.2191741466522217
SPK_00092370_133	UTT_00176190	28.00295639038086	-7.481797695159912	-5.647112846374512
SPK_00344197_013	UTT_00765499	25.63743019104004	6.047202110290527	7.8818864822387695
SPK_00776727_015	UTT_00417586	30.96752166748047	-2.5949196815490723	-0.760235071182251
SPK_00875826_000	UTT_00012754	0.4774957597255707	3.0138912200927734	0.6365222930908203
SPK_00012375_000	UTT_00777217	27.79624366760254	-7.9046406745910645	-6.069955825805664
SPK_00404767_223	UTT_00908689	-7.393554210662842	0.6392728090286255	-7.219662189483643
SPK_00243280_129	UTT_00437714	30.16547966003418	1.1484211683273315	2.9831056594848633
SPK_00127232_223	UTT_00281320	-11.819435119628906	0.8518109917640686	-11.645483016967773
SPK_00125165_143	UTT_00188153	-11.382387161254883	-0.11886880546808243	-11.208436012268066
SPK_00818557_037	UTT_00204250	30.95949363708496	-12.35379409790039	-10.519109725952148
SPK_00371609_028	UTT_00180586	-7.763729572296143	0.09590063989162445	-7.589849472045898
SPK_00390613_036	UTT_00082720	27.49681854248047	-3.050499439239502	-1.2158148288726807
SPK_00925455_083	UTT_00743543	28.922000885009766	-6.246500015258789	-4.411815643310547
SPK_00795484_024	UTT_00633369	-11.914592742919922	7.068473815917969	-11.740639686584473
SPK_00344197_063	UTT_00894824	31.30060577392578	-1.9902911186218262	-0.15560650825500488
SPK_00897629_000	UTT_00654918	-1.2022888660430908	9.116473197937012	-1.0283418893814087
SPK_00676375_000	UTT_00465297	-4.873138904571533	0.18195725977420807	-4.7003960609436035
SPK_00818557_055	UTT_00589516	31.714468002319336	-4.584639549255371	-2.74995493888855
SPK_00287259_000	UTT_00910939	-5.332833766937256	3.555527687072754	-5.15890645980835
SPK_00139974_000	UTT_00236775	25.7271785736084	13.350115776062012	15.184778213500977
SPK_00509560_146	UTT_00072158	28.304237365722656	-4.9509382247924805	-3.116253614425659
SPK_00283542_037	UTT_00511393	31.425350189208984	1.9192110300064087	3.7538957595825195
SPK_00079046_142	UTT_00963948	32.79109573364258	-11.73825454711914	-9.903570175170898
SPK_00766740_000	UTT_00802718	21.23914909362793	-5.562015056610107	-3.727330446243286
SPK_00156292_291	UTT_00669135	31.892087936401367	-2.831761598587036	-0.9970769882202148
SPK_00390613_127	UTT_00912211	-8.519596099853516	5.3880133628845215	-8.345643043518066
SPK_00429482_206	UTT_00916506	13.87822151184082	-7.562398433685303	-5.727713584899902
SPK_00818557_075	UTT_00562792	28.301597595214844	-6.684719085693359	-4.850034713745117
SPK_00171888_159	UTT_00288294	31.271997451782227	-7.046306610107422	-5.21162223815918
SPK_00615476_009	UTT_00706047	33.66448211669922	-4.63547945022583	-2.800794839859009
SPK_00058708_020	UTT_00981357	31.08258628845215	-6.514838218688965	-4.680153846740723
SPK_00163002_081	UTT_00982568	-7.777470111846924	0.17724542319774628	-7.603583335876465
SPK_00990475_000	UTT_00206059	-8.095176696777344	-6.58973503112793	-7.962523460388184
SPK_00509448_000	UTT_00546998	20.574739456176758	13.709715843200684	15.538922309875488
SPK_00377384_041	UTT_00808909	33.301700592041016	-0.8641146421432495	0.9705699682235718
SPK_00429482_217	UTT_00640966	9.352598190307617	-4.487918853759766	-2.6532392501831055
SPK_00390613_092	UTT_00767511	-7.73333215713501	3.9714272022247314	-7.559380054473877
SPK_00404767_206	UTT_00719158	33.6441535949707	-10.273554801940918	-8.438870429992676
SPK_00451134_000	UTT_00445027	20.455774307250977	0.2955425977706909	2.1302270889282227
SPK_00361027_215	UTT_00213971	30.299863815307617	-10.680525779724121	-8.845841407775879
SPK_00092370_007	UTT_00432159	28.278846740722656	-2.582767963409424	-0.7480833530426025
SPK_00044224_186	UTT_00844799	30.98461151123047	-7.129386901855469	-5.294702529907227
SPK_00942655_000	UTT_00973121	1.4148954153060913	10.418484687805176	1.5888253450393677
SPK_00760517_000	UTT_00108846	-3.0030624866485596	0.5462725758552551	-2.8345556259155273
SPK_00925455_392	UTT_00561686	30.924985885620117	-2.9460904598236084	-1.111405849456787
SPK_00509448_000	UTT_00723819	22.41949462890625	8.836976051330566	10.671653747558594
SPK_00079046_219	UTT_00270379	34.13499069213867	-5.321949005126953	-3.487264394760132
SPK_00599160_000	UTT_00563209	1.689016342163086	-5.356420993804932	-3.5263121128082275
SPK_00785539_000	UTT_00140399	23.141357421875	12.76805305480957	14.60257339477539
SPK_00404767_197	UTT_00537867	28.397855758666992	-6.510374069213867	-4.675689697265625
SPK_00822309_000	UTT_00513197	-7.2850823402404785	0.8674349188804626	-7.1111836433410645
SPK_00925455_275	UTT_00646260	33.380149841308594	-1.8781945705413818	-0.04350996017456055
SPK_00444749_247	UTT_00121497	-8.481130599975586	-2.6016159057617188	-8.307708740234375
SPK_00079046_054	UTT_00369438	25.995830535888672	-5.630959510803223	-3.7962749004364014
SPK_00494428_000	UTT_00899936	-2.9762604236602783	-3.6814160346984863	-3.127711772918701
SPK_00539811_000	UTT_00436600	-4.009489059448242	6.013969898223877	-3.8355441093444824
SPK_00608505_005	UTT_00289202	33.31757354736328	-8.42916488647461	-6.594480514526367
